"","external_gene_name","reg","orgname"
"8068",NA,"X:101810206:101810403","lafricana"
"8069",NA,"X:101810206:101810403","lafricana"
"8070",NA,"X:101810206:101810403","lafricana"
"8071",NA,"X:101810206:101810403","lafricana"
"8072",NA,"X:101810206:101810403","lafricana"
"8073",NA,"X:101810206:101810403","lafricana"
"8074",NA,"X:44559315:44559504","lafricana"
"8075",NA,"4:38494681:38494820","lafricana"
"8076",NA,"3:211159403:211159809","lafricana"
"8077",NA,"27:33423212:33423582","lafricana"
"8078",NA,"7:89365066:89365203","lafricana"
"8079",NA,"20:57894195:57894462","lafricana"
"8080",NA,"6:11210140:11210504","lafricana"
"8081",NA,"3:84320715:84320960","lafricana"
"8082",NA,"11:5913700:5913825","lafricana"
"8083",NA,"11:5913700:5913825","lafricana"
"8084",NA,"11:5913700:5913825","lafricana"
"8085",NA,"11:5913700:5913825","lafricana"
"8086",NA,"11:5913700:5913825","lafricana"
"8087",NA,"11:5913700:5913825","lafricana"
"8088",NA,"11:5913700:5913825","lafricana"
"8089",NA,"11:5913700:5913825","lafricana"
"8090",NA,"11:5913700:5913825","lafricana"
"8091",NA,"11:5913700:5913825","lafricana"
"8092",NA,"11:5913700:5913825","lafricana"
"8093",NA,"11:5913700:5913825","lafricana"
"8094",NA,"11:5913700:5913825","lafricana"
"8095",NA,"11:5913700:5913825","lafricana"
"8096",NA,"11:5913700:5913825","lafricana"
"8097",NA,"11:5913700:5913825","lafricana"
"8098",NA,"11:5913700:5913825","lafricana"
"8099",NA,"11:5913700:5913825","lafricana"
"8100",NA,"11:5913700:5913825","lafricana"
"8101",NA,"11:5913700:5913825","lafricana"
"8102",NA,"11:5913700:5913825","lafricana"
"8103",NA,"11:5913700:5913825","lafricana"
"8104",NA,"11:5913700:5913825","lafricana"
"8105",NA,"16:5952907:5953210","lafricana"
"8106",NA,"6:4658815:4658883","lafricana"
"8107",NA,"7:89365413:89365509","lafricana"
"8108",NA,"23:74960611:74960854","lafricana"
"8109",NA,"1:91294712:91294795","lafricana"
"8110",NA,"1:91431083:91431166","lafricana"
"8111",NA,"6:11210142:11210531","lafricana"
"8112",NA,"11:5913706:5913825","lafricana"
"8113",NA,"4:98331763:98331892","lafricana"
"8114",NA,":420247:420559","lafricana"
"8115",NA,"1:125660275:125660364","lafricana"
"8116",NA,"13:60656856:60657019","lafricana"
"8117",NA,"17:1668663:1668894","lafricana"
"8118",NA,"21:32970213:32970501","lafricana"
"8119",NA,"4:98331763:98331886","lafricana"
"8120",NA,"9:113872441:113872535","lafricana"
"8121",NA,"20:57894195:57894462","lafricana"
"8122",NA,"24:17057634:17057740","lafricana"
"8123",NA,"2:177828532:177828643","lafricana"
"8124",NA,"11:5913712:5913825","lafricana"
"8125",NA,"18:12469067:12469457","lafricana"
"8126",NA,"9:111773755:111773911","lafricana"
"8127",NA,"9:111773755:111773911","lafricana"
"8128",NA,"9:111773755:111773911","lafricana"
"8129",NA,"9:111773755:111773911","lafricana"
"8130",NA,"9:111773755:111773911","lafricana"
"8131",NA,"9:111773755:111773911","lafricana"
"8132",NA,"9:111773755:111773911","lafricana"
"8133",NA,"9:111773755:111773911","lafricana"
"8134",NA,"9:111773755:111773911","lafricana"
"8135",NA,"9:111773755:111773911","lafricana"
"8136",NA,"9:111773755:111773911","lafricana"
"8137",NA,"9:111773755:111773911","lafricana"
"8138",NA,"9:111773755:111773911","lafricana"
"8139",NA,"9:111773755:111773911","lafricana"
"8140",NA,"9:111773755:111773911","lafricana"
"8141",NA,"9:111773755:111773911","lafricana"
"8142",NA,"9:111773755:111773911","lafricana"
"8143",NA,"18:12469145:12469541","lafricana"
"8144",NA,"21:32970126:32970501","lafricana"
"8145",NA,"9:111773758:111773911","lafricana"
"8146",NA,"23:74960635:74960854","lafricana"
"8147",NA,"7:76956716:76956798","lafricana"
"8148",NA,"9:111773755:111773907","lafricana"
"8149",NA,"18:83565609:83565875","lafricana"
"8150",NA,"23:74960635:74960854","lafricana"
"8151",NA,"25:64746355:64746560","lafricana"
"8152",NA,":619396:619656","lafricana"
"8153",NA,":111519:111779","lafricana"
"8154",NA,"5:123020072:123020201","lafricana"
"8155",NA,"9:111773764:111773911","lafricana"
"8156",NA,"11:5913718:5913825","lafricana"
"8157",NA,"13:58106168:58106282","lafricana"
"8158",NA,"24:17057635:17057726","lafricana"
"8159",NA,"4:98331763:98331880","lafricana"
"8160",NA,"7:76956716:76956804","lafricana"
"8161",NA,"9:111773755:111773901","lafricana"
"8162",NA,"21:32970214:32970501","lafricana"
"8163",NA,"5:123020072:123020193","lafricana"
"8164",NA,"9:111773770:111773911","lafricana"
"8165",NA,"10:117680571:117680761","lafricana"
"8166",NA,"13:3795856:3795941","lafricana"
"8167",NA,"23:40082780:40082889","lafricana"
"8168",NA,"23:40082780:40082889","lafricana"
"8169",NA,"24:17057635:17057726","lafricana"
"8170",NA,"7:1618313:1618466","lafricana"
"8171",NA,"9:111773755:111773895","lafricana"
"8172",NA,"X:27390071:27390196","lafricana"
"8173",NA,"X:27390071:27390196","lafricana"
"8174",NA,"X:27390071:27390196","lafricana"
"8175",NA,"X:27390071:27390196","lafricana"
"8176",NA,"X:27390071:27390196","lafricana"
"8177",NA,"X:27390071:27390196","lafricana"
"8178",NA,"X:27390071:27390196","lafricana"
"8179",NA,"X:27390071:27390196","lafricana"
"8180",NA,"X:27390071:27390196","lafricana"
"8181",NA,"X:27390071:27390196","lafricana"
"8182",NA,"X:27390071:27390196","lafricana"
"8183",NA,"X:27390071:27390196","lafricana"
"8184",NA,"X:27390071:27390196","lafricana"
"8185",NA,"X:27390071:27390196","lafricana"
"8186",NA,"X:27390071:27390196","lafricana"
"8187",NA,"X:27390071:27390196","lafricana"
"8188",NA,"X:27390071:27390196","lafricana"
"8189",NA,"X:27390071:27390196","lafricana"
"8190",NA,"X:27390071:27390196","lafricana"
"8191",NA,"X:27390071:27390196","lafricana"
"8192",NA,"X:27390071:27390196","lafricana"
"8193",NA,"X:27390071:27390196","lafricana"
"8194",NA,"X:27390071:27390196","lafricana"
"8195",NA,"7:89207363:89207494","lafricana"
"8196",NA,"9:111773776:111773911","lafricana"
"8197",NA,"11:5913724:5913825","lafricana"
"8198",NA,"13:85629483:85629538","lafricana"
"8199",NA,"23:40082780:40082883","lafricana"
"8200",NA,"23:40082780:40082883","lafricana"
"8201",NA,"23:40082780:40082883","lafricana"
"8202",NA,"23:40082780:40082883","lafricana"
"8203",NA,"23:40082780:40082883","lafricana"
"8204",NA,"23:40082780:40082883","lafricana"
"8205",NA,"23:40082780:40082883","lafricana"
"8206",NA,"23:40082780:40082883","lafricana"
"8207",NA,"23:40082780:40082883","lafricana"
"8208",NA,"23:40082780:40082883","lafricana"
"8209",NA,"23:40082780:40082883","lafricana"
"8210",NA,"23:40082780:40082883","lafricana"
"8211",NA,"23:40082780:40082883","lafricana"
"8212",NA,"23:40082780:40082883","lafricana"
"8213",NA,"23:40082780:40082883","lafricana"
"8214",NA,"23:40082780:40082883","lafricana"
"8215",NA,"23:40082780:40082883","lafricana"
"8216",NA,"23:40082780:40082883","lafricana"
"8217",NA,"23:40082780:40082883","lafricana"
"8218",NA,"23:40082780:40082883","lafricana"
"8219",NA,"23:40082780:40082883","lafricana"
"8220",NA,"23:40082780:40082883","lafricana"
"8221",NA,"23:40082780:40082883","lafricana"
"8222",NA,"23:40082780:40082883","lafricana"
"8223",NA,"23:40082780:40082883","lafricana"
"8224",NA,"X:27390071:27390197","lafricana"
"8225",NA,"3:176091958:176092146","lafricana"
"8226",NA,"5:161403203:161403505","lafricana"
"8227",NA,"9:111773755:111773889","lafricana"
"8228",NA,"10:117099111:117099460","lafricana"
"8229",NA,"11:5913737:5913825","lafricana"
"8230",NA,"25:36787407:36787522","lafricana"
"8231",NA,"25:36787418:36787528","lafricana"
"8232",NA,"X:27390071:27390171","lafricana"
"8233",NA,"X:27390071:27390171","lafricana"
"8234",NA,"X:27390071:27390171","lafricana"
"8235",NA,"X:27390077:27390196","lafricana"
"8236",NA,"2:39602148:39602305","lafricana"
"8237",NA,"5:105922296:105922434","lafricana"
"8238",NA,"9:111773782:111773911","lafricana"
"8239",NA,"12:44869412:44869540","lafricana"
"8240",NA,"18:12469170:12469512","lafricana"
"8241",NA,"22:313416:313537","lafricana"
"8242",NA,"23:40082780:40082865","lafricana"
"8243",NA,"23:40082780:40082865","lafricana"
"8244",NA,"23:40082784:40082883","lafricana"
"8245",NA,"24:61142746:61142898","lafricana"
"8246",NA,"9:111773755:111773883","lafricana"
"8247",NA,"11:5913707:5913825","lafricana"
"8248",NA,"11:5913713:5913825","lafricana"
"8249",NA,"11:5913719:5913825","lafricana"
"8250",NA,"11:5913725:5913825","lafricana"
"8251",NA,"11:5913731:5913825","lafricana"
"8252",NA,"11:5913743:5913825","lafricana"
"8253",NA,"11:16231422:16231476","lafricana"
"8254",NA,"13:58106167:58106285","lafricana"
"8255",NA,"22:280487:280610","lafricana"
"8256",NA,"25:53332947:53333082","lafricana"
"8257",NA,"X:27390071:27390165","lafricana"
"8258",NA,"X:27390083:27390196","lafricana"
"8259",NA,"2:32356090:32356189","lafricana"
"8260",NA,"9:111773788:111773911","lafricana"
"8261",NA,"12:14032169:14032269","lafricana"
"8262",NA,"15:10389175:10389322","lafricana"
"8263",NA,"18:13249846:13249969","lafricana"
"8264",NA,"21:46881851:46881920","lafricana"
"8265",NA,"5:73933462:73933540","lafricana"
"8266",NA,"7:1618317:1618507","lafricana"
"8267",NA,"7:89516101:89516175","lafricana"
"8268",NA,"9:111773755:111773877","lafricana"
"8269",NA,"11:5913749:5913825","lafricana"
"8270",NA,"12:57182983:57183045","lafricana"
"8271",NA,"17:10550824:10550898","lafricana"
"8272",NA,"23:40082780:40082860","lafricana"
"8273",NA,"24:1094625:1095058","lafricana"
"8274",NA,"X:27390089:27390196","lafricana"
"8275",NA,"2:32356090:32356187","lafricana"
"8276",NA,"9:111773794:111773911","lafricana"
"8277",NA,"15:10389158:10389338","lafricana"
"8278",NA,"22:313416:313531","lafricana"
"8279",NA,"23:40082790:40082883","lafricana"
"8280",NA,"1:238300414:238300606","lafricana"
"8281",NA,"9:111773755:111773871","lafricana"
"8282",NA,"13:58106167:58106279","lafricana"
"8283",NA,"17:23681367:23681437","lafricana"
"8284",NA,"22:280493:280610","lafricana"
"8285",NA,"X:27390071:27390159","lafricana"
"8286",NA,"X:27390095:27390196","lafricana"
"8287",NA,"X:75093075:75093275","lafricana"
"8288",NA,"X:154297524:154297610","lafricana"
"8289",NA,"2:224569513:224569612","lafricana"
"8290",NA,"3:45955774:45955972","lafricana"
"8291",NA,"9:111773800:111773911","lafricana"
"8292",NA,"16:6677376:6677747","lafricana"
"8293",NA,"18:13249845:13249971","lafricana"
"8294",NA,"21:37764295:37764440","lafricana"
"8295",NA,"9:111773755:111773865","lafricana"
"8296",NA,"19:3664713:3664837","lafricana"
"8297",NA,"23:40082780:40082854","lafricana"
"8298",NA,"23:40082807:40082883","lafricana"
"8299",NA,"23:40082807:40082883","lafricana"
"8300",NA,"23:40082807:40082883","lafricana"
"8301",NA,"25:53332947:53333082","lafricana"
"8302",NA,"X:27390101:27390196","lafricana"
"8303",NA,"2:174558107:174558292","lafricana"
"8304",NA,"2:224569513:224569612","lafricana"
"8305",NA,"4:138835348:138835391","lafricana"
"8306",NA,"5:161403241:161403505","lafricana"
"8307",NA,"9:111773806:111773911","lafricana"
"8308",NA,"10:83459661:83459766","lafricana"
"8309",NA,"11:5913756:5913825","lafricana"
"8310",NA,"5:96470127:96470239","lafricana"
"8311",NA,"9:111773755:111773859","lafricana"
"8312",NA,"10:30873458:30873506","lafricana"
"8313",NA,"11:13174029:13174065","lafricana"
"8314",NA,"13:58106171:58106285","lafricana"
"8315",NA,"22:72388272:72388358","lafricana"
"8316",NA,"X:27390107:27390196","lafricana"
"8317",NA,"X:75082563:75093277","lafricana"
"8318",NA,"5:3528946:3540049","lafricana"
"8319",NA,"1:59047337:59057147","lafricana"
"8320",NA,"15:44160914:44167535","lafricana"
"8321",NA,"8:46702999:46709656","lafricana"
"8322",NA,"6:53184858:53190491","lafricana"
"8323",NA,"1:65076260:65080820","lafricana"
"8324",NA,"15:44167503:44172473","lafricana"
"8325",NA,"23:27485345:27490252","lafricana"
"8326",NA,"23:20988399:20991999","lafricana"
"8327",NA,"5:3525627:3528999","lafricana"
"8328",NA,"11:77685203:77688952","lafricana"
"8329",NA,"1:59057131:59060833","lafricana"
"8330",NA,"13:38540919:38545263","lafricana"
"8331",NA,"13:38548613:38553012","lafricana"
"8332",NA,"21:64021094:64024816","lafricana"
"8333",NA,"13:38545264:38548615","lafricana"
"8334",NA,"23:27490237:27492846","lafricana"
"8335",NA,"X:75093072:75094972","lafricana"
"8336",NA,"1:135174928:135177404","lafricana"
"8337",NA,"X:50702990:50704437","lafricana"
"8338",NA,"9:52625062:52627156","lafricana"
"8339",NA,"15:5546217:5548480","lafricana"
"8340",NA,"2:178096852:178098440","lafricana"
"8341",NA,"23:27484276:27485347","lafricana"
"8342",NA,"15:5550017:5551737","lafricana"
"8343",NA,"13:2883395:2884152","lafricana"
"8344",NA,"1:118283542:118285108","lafricana"
"8345",NA,"1:135171030:135172482","lafricana"
"8346",NA,"1:135181533:135182529","lafricana"
"8347",NA,"1:135173524:135174753","lafricana"
"8348",NA,"15:5552600:5553865","lafricana"
"8349",NA,"18:9149447:9150210","lafricana"
"8350",NA,"X:55524754:55525504","lafricana"
"8351",NA,"1:59046815:59047343","lafricana"
"8352",NA,"15:5548661:5549627","lafricana"
"8353",NA,"X:75092778:75093277","lafricana"
"8354",NA,"1:135177435:135178305","lafricana"
"8355",NA,"21:67917083:67917682","lafricana"
"8356",NA,"9:52623992:52624730","lafricana"
"8357",NA,"1:135178569:135179126","lafricana"
"8358",NA,"5:3528657:3528999","lafricana"
"8359",NA,"12:33908567:33908950","lafricana"
"8360",NA,"6:3386080:3386349","lafricana"
"8361",NA,"13:38540284:38540801","lafricana"
"8362",NA,"15:44167204:44167535","lafricana"
"8363",NA,"7:45284637:45285000","lafricana"
"8364",NA,"8:50019103:50019349","lafricana"
"8365",NA,"13:57727781:57728167","lafricana"
"8366",NA,"13:57727873:57728277","lafricana"
"8367",NA,"13:57727879:57728289","lafricana"
"8368",NA,"13:57727885:57728293","lafricana"
"8369",NA,"13:57727777:57728191","lafricana"
"8370",NA,"13:57727778:57728208","lafricana"
"8371",NA,"13:57727778:57728177","lafricana"
"8372",NA,"13:57727781:57728172","lafricana"
"8373",NA,"13:57727781:57728159","lafricana"
"8374",NA,"13:57727868:57728273","lafricana"
"8375",NA,"13:57727891:57728304","lafricana"
"8376",NA,"13:57727781:57728154","lafricana"
"8377",NA,"13:57727854:57728267","lafricana"
"8378",NA,"2:52757048:52757259","lafricana"
"8379",NA,"3:206529408:206529603","lafricana"
"8380",NA,"5:69430941:69431153","lafricana"
"8381",NA,"21:78629562:78629772","lafricana"
"8382",NA,"23:27489935:27490252","lafricana"
"8383",NA,"7:41624909:41625124","lafricana"
"8384",NA,"13:57727823:57728243","lafricana"
"8385",NA,"13:57727848:57728259","lafricana"
"8386",NA,"13:57727835:57728253","lafricana"
"8387",NA,"26:43825781:43826035","lafricana"
"8388",NA,"1:59056842:59057147","lafricana"
"8389",NA,"15:5552062:5552312","lafricana"
"8390",NA,"17:44226806:44226988","lafricana"
"8391",NA,"13:57727781:57728110","lafricana"
"8392",NA,"X:55525789:55526061","lafricana"
"8393",NA,"3:155460101:155460307","lafricana"
"8394",NA,"25:40412608:40412838","lafricana"
"8395",NA,"X:35923328:35923491","lafricana"
"8396",NA,"13:57727781:57728093","lafricana"
"8397",NA,"X:134671893:134672141","lafricana"
"8398",NA,"X:134671893:134672141","lafricana"
"8399",NA,"15:5545559:5546037","lafricana"
"8400",NA,"X:134671893:134672136","lafricana"
"8401",NA,"X:134671893:134672140","lafricana"
"8402",NA,"X:134671893:134672140","lafricana"
"8403",NA,"X:134671893:134672140","lafricana"
"8404",NA,"X:134671898:134672141","lafricana"
"8405",NA,"X:134671898:134672141","lafricana"
"8406",NA,"13:57727976:57728302","lafricana"
"8407",NA,"X:134671929:134672141","lafricana"
"8408",NA,"X:134671929:134672141","lafricana"
"8409",NA,"X:134671929:134672141","lafricana"
"8410",NA,"X:134671929:134672141","lafricana"
"8411",NA,"X:134671941:134672141","lafricana"
"8412",NA,"X:134671943:134672141","lafricana"
"8413",NA,"X:134671893:134672134","lafricana"
"8414",NA,"X:134671925:134672141","lafricana"
"8415",NA,"X:134671936:134672141","lafricana"
"8416",NA,"15:5549627:5549872","lafricana"
"8417",NA,"X:134671943:134672141","lafricana"
"8418",NA,"X:134671943:134672141","lafricana"
"8419",NA,"X:134671949:134672141","lafricana"
"8420",NA,"13:57727982:57728302","lafricana"
"8421",NA,"X:134671893:134672128","lafricana"
"8422",NA,"23:46524454:46524596","lafricana"
"8423",NA,"X:134671955:134672141","lafricana"
"8424",NA,"11:64134476:64134649","lafricana"
"8425",NA,"X:134671961:134672141","lafricana"
"8426",NA,"X:134671893:134672122","lafricana"
"8427",NA,"X:134671967:134672141","lafricana"
"8428",NA,"X:134671893:134672116","lafricana"
"8429",NA,"X:134671893:134672140","lafricana"
"8430",NA,"X:134671893:134672140","lafricana"
"8431",NA,"X:134671893:134672140","lafricana"
"8432",NA,"X:134671893:134672140","lafricana"
"8433",NA,"13:57727781:57728043","lafricana"
"8434",NA,"23:3116121:3116521","lafricana"
"8435",NA,"X:134671973:134672141","lafricana"
"8436",NA,"23:3116103:3116499","lafricana"
"8437",NA,"13:57727781:57728037","lafricana"
"8438",NA,"23:3116086:3116491","lafricana"
"8439",NA,"23:3116109:3116509","lafricana"
"8440",NA,"23:3116127:3116527","lafricana"
"8441",NA,"X:75093072:75093280","lafricana"
"8442",NA,"23:3116118:3116515","lafricana"
"8443",NA,"17:5219086:5219504","lafricana"
"8444",NA,"23:3116073:3116485","lafricana"
"8445",NA,"X:134671979:134672141","lafricana"
"8446",NA,"X:75093072:75093277","lafricana"
"8447",NA,"X:75093072:75093277","lafricana"
"8448",NA,"X:75093072:75093277","lafricana"
"8449",NA,"X:75093072:75093277","lafricana"
"8450",NA,"X:75093072:75093277","lafricana"
"8451",NA,"X:75093072:75093277","lafricana"
"8452",NA,"X:75093072:75093277","lafricana"
"8453",NA,"X:75093072:75093277","lafricana"
"8454",NA,"23:3116055:3116467","lafricana"
"8455",NA,"23:3116067:3116479","lafricana"
"8456",NA,"X:75093072:75093280","lafricana"
"8457",NA,"9:111773755:111773910","lafricana"
"8458",NA,"9:111773755:111773910","lafricana"
"8459",NA,"9:111773755:111773910","lafricana"
"8460",NA,"9:111773755:111773910","lafricana"
"8461",NA,"9:111773755:111773910","lafricana"
"8462",NA,"9:111773755:111773910","lafricana"
"8463",NA,"9:111773755:111773910","lafricana"
"8464",NA,"9:111773755:111773910","lafricana"
"8465",NA,"9:111773755:111773910","lafricana"
"8466",NA,"9:111773755:111773910","lafricana"
"8467",NA,"9:111773755:111773910","lafricana"
"8468",NA,"9:111773755:111773910","lafricana"
"8469",NA,"9:111773755:111773910","lafricana"
"8470",NA,"9:111773755:111773910","lafricana"
"8471",NA,"9:111773755:111773910","lafricana"
"8472",NA,"9:111773755:111773910","lafricana"
"8473",NA,"9:111773755:111773910","lafricana"
"8474",NA,"9:111773755:111773910","lafricana"
"8475",NA,"23:3116061:3116473","lafricana"
"8476",NA,"X:134671985:134672141","lafricana"
"8477",NA,"15:5552309:5552507","lafricana"
"8478",NA,"17:5219168:5219577","lafricana"
"8479",NA,"23:3116133:3116535","lafricana"
"8480",NA,"X:75093072:75093280","lafricana"
"8481",NA,"9:111773755:111773904","lafricana"
"8482",NA,"9:111773761:111773910","lafricana"
"8483",NA,"17:5219123:5219533","lafricana"
"8484",NA,"X:134671991:134672141","lafricana"
"8485",NA,"18:52369344:52369503","lafricana"
"8486",NA,"25:35714802:35714923","lafricana"
"8487",NA,"6:135761054:135761256","lafricana"
"8488",NA,"13:90757780:90757956","lafricana"
"8489",NA,"23:3116055:3116461","lafricana"
"8490",NA,"6:98706573:98706724","lafricana"
"8491",NA,"9:111773755:111773898","lafricana"
"8492",NA,"9:111773767:111773910","lafricana"
"8493",NA,"X:75093072:75093279","lafricana"
"8494",NA,"23:3116139:3116537","lafricana"
"8495",NA,"X:134671997:134672141","lafricana"
"8496",NA,"6:98706573:98706722","lafricana"
"8497",NA,"6:98706573:98706722","lafricana"
"8498",NA,"6:98706573:98706722","lafricana"
"8499",NA,"6:98706573:98706722","lafricana"
"8500",NA,"6:98706573:98706722","lafricana"
"8501",NA,"6:98706573:98706722","lafricana"
"8502",NA,"6:98706573:98706722","lafricana"
"8503",NA,"6:98706573:98706722","lafricana"
"8504",NA,"6:98706573:98706722","lafricana"
"8505",NA,"6:98706573:98706722","lafricana"
"8506",NA,"6:98706573:98706722","lafricana"
"8507",NA,"6:98706573:98706722","lafricana"
